category,created_at,description,list_price,net_price,product_id,quantity_available,store_id,title,vendor_id
Women's Clothing,2023-07-26T12:05:12.772Z,"[""72.1% Polyamide, 18.4% Polyester, 9.5% Spandex; S/M Calf size 9-15in, L/XL Calf size 14-16in"", ""Machine Wash"", ""★Moisture-Wicking & Breathable: These athletic compression socks are made of high performance fabrics with environmental auxiliaries of \""moisture-wicking\"" effect, aiming at providing dry fit feeling. At the same time, mesh design around the calf make your feet breathe freely, help to release the sweat and keep you cool whole day."", ""★Friction & Shock Protection: Our compression stockings are sewed with seamless toe, reducing the friction between toes and shoes. To absorb the shock and prevent overuse injuries during any activities, thick and soft cushions are embedded in the sole of these running compression socks, protecting your feet and providing all-day comfort, increasing the performance and durance. These padded compression socks are a perfect match for the demanding athlete but also for the occasional runner seeking"", ""★Circulation & Muscle Support: 5 zones of Graduated compression socks boost venous flow, protect the Plantar Fascia, support the Achilles, improve circulation and reduce swelling, creating these compression socks comfortable and easy to wear daily. These 20-30mmHg compression support socks help relieve the shin splints, painful joint & muscle stiffness, reduce the fatigue, treat varicose veins, avoid blood pooling in the extremities, fasten the recovery of your muscle."", ""★For Women & Men in Multiple Occasions: Our compression socks are designed both for women and men, they can be perfect for a wide range of people. Equipped with high performance, these men's and women's compression socks are perfect for running, travel, flight, pregnancy, edema, maternity, medical treatment."", ""★Lifetime Service: We FITRELL serve sincerely for all customers. We do hope you will have a risk-free and 100% satisfied shopping experience and we will try our best to achieve this goal. If you have any questions or concerns, please feel free to contact us and we will respond to you ASAP and solve the problem.""]",12467.370200,11992.500000,1549,11,199,FITRELL 3 Pairs Compression Socks for Women and Men 20-30mmHg-Circulation Support Socks,463
Women's Clothing,2023-07-26T12:05:13.345Z,"[""Material: 77% nylon + 23% elastane, it is very smooth & soft, skin-friendly, elastic, and stretchable."", ""Imported"", ""Pull On closure"", ""Hand Wash Only"", ""[Sizing Tips] This bodysuit looks tiny during 1st time try-on. It has great fit and comfort, this waist slimming body shaper provides 360 degree seamless coverage. It is made with smooth, soft, elastic, stretchable, lightweight, skin-friendly, breathable and flexible material. You can measure your bust, waist and hip by following our size chart. If you are in between sizes, please order one size up."", ""[Slim your Tummy and Show off Curves] To have a slimmer look and enhance natural curve, this bodysuit contains moderate compression pressure which tightens your flabby fat down. It smoothens belly bulges and shrinks waistline, hides lumps or bumps or bulks of your body. This girdles shapewear is very convenient when going to the bathroom as it contains open crotch design. You don’t need to take all clothes off. You can wear it in all seasons, and it does not contain steel bones or wires."", ""[Instant Body Shaping] To achieve instant beauty, this FeelinGirl stylish body shaper is great as it can reduce your tummy and waistline, lift your bottom, support your back, pushes your body up. It makes you look attractive. To prevent slipping, rolling and bunching, there are anti-skid double adjustable and non-removable shoulder strap. Ensuring no curling due to mid-thigh length, this shapewear is comfortable to wear all day."", ""[Butt Lifter and Charming] To enhance your bottom and to make it look round fuller and bigger naturally, this shapewear contains hip mesh design. You can sit flawlessly, stand during work and walk on street with the help of this shapewear which has tummy control feature. To reduce the waistline, creating a slimmer feminine silhouette, it features a high waist design. It is designed to give you a smoother curve to help you look great in dresses."", ""[Ideal Gift] These shapewear bodysuits for women fit all types of body shapes/ figures, long torso/ short torso. It is invisible beneath your daily clothes as it has a seamless surface and is lightweight. It can be worn with any other clothing such as shorts, low cut blouses, and skirts. Furthermore, it is suitable for office, daily wear, sleep, parties, etc.""]",21309.907700,20992.500000,1550,49,199,FeelinGirl Shapewear for Women Tummy Control Full Bust Body Shaper Bodysuit Butt Lifter Thigh Slimmer,463
Women's Clothing,2023-07-26T12:05:13.873Z,"[""94% Nylon, 6% Spandex"", ""Imported"", ""Hook and Eye closure"", ""Machine Wash"", ""Side-smoothing panels"", ""Seamless comfort"", ""Simple, easy sizing (S-3XL)"", ""Wide, comfortable straps"", ""Designed to fit your shape with allover stretch fabric""]",15202.493900,14842.500000,1551,38,199,Warner's Women's Easy Does It® Underarm-smoothing With Seamless Stretch Wireless Lightly Lined Comfort Bra Rm3911a,463
Women's Clothing,2023-07-26T12:05:14.472Z,"[""100% Polyester"", ""Elastic closure"", ""Hand Wash Only"", ""Dri-FIT technology moves sweat from your skin for quicker evaporation—helping you stay dry, comfortable and focused."", ""The flat, elastic waistband offers you a smooth fit that stays in place."", ""Gusseted crotch lets you move freely and increases mobility.""]",25552.440900,24720,1552,24,199,Nike Women's Pro 3in Training Shorts,463
Women's Clothing,2023-07-26T12:05:14.926Z,"[""Pull-On closure"", ""Hand Wash Only"", ""GREAT VALUE SET: Selizo camisole bra set come with 6 pieces bralettes for women padded in 6 different colors, ideal for your daily wearing in different occasions"", ""SOFT AND COMFORTABLE TO WEAR: The bralettes for women padded are made of polyester cotton material, the lightweight, soft and comfortable sports bras can be worn during sports and sleeping"", ""A VARIETY OF COLORS: These padded bralettes come with 6 gorgeous colors include: black, white, green, gray, beige, caramel, which provides many selections to meet your different purpose"", ""SPECIAL DESIGN: These bando bras for women are designed with v neck, the straps add charm to every wearer and the removable pads make it more comfortable and easier to clean"", ""MULTIPLE APPLICATIONS: These bandeau bras for women are available in 3 different sizes: S-M, M-L and L-XL. They are suitable for any body shape, also fit for sports, daily life or the joker style and so on""]",18952.386600,17992.500000,1553,44,199,"selizo Padded Bralettes for Women, 6 Pcs Sports Bras for Women Pack, V Neck Cami Bando Bra for Women Girls",463
Women's Clothing,2023-07-26T12:05:15.405Z,"[""Cotton,Spandex"", ""Machine Wash"", ""PREMIUM COTTON - Made of natural combed cotton & spandex which enhances durability, comfortability and sweat-wicking, these women no show socks are ideal for indoor and outdoor activity"", ""NOT SLIDE DOWN - Cotton low cut invisible socks with 3 silicone heel grip technology ensures non-slip and your loafer socks stay put all day long"", ""TWO SIZES AVAILABLE - Our no show women socks for flats fit US women's shoe sizes 5-8, US women's shoe sizes 8.5-11"", ""INVISIBLE WEAR - The liner socks with basic colors creates an invisible wear inside shoes. Suitable for lady's shoes, like sneakers, loafers and sport / athletic shoes (NOTE: This socks is NOT a SUPER LOW socks for Women Flats or extreme low fashion slip-ons )"", ""no show socks for women low socks invisible loafer flat non slip rise flats ankle liners short thin low cut sock for womens woman ladies large girls size low-rise liners boat no-show white loft cotton dress""]",13017.700000,12667.500000,1554,19,199,wernies No Show Socks Women Low Socks Non Slip Flat Boat Line 4/8 Pairs,463
Women's Clothing,2023-07-26T12:05:15.866Z,"[""77% Polyester, 23% Spandex"", ""Imported"", ""Pull On closure"", ""Machine Wash"", ""Slim fit, skims your body. Step into these Women's Biker Shorts to shape with style and maximize your curve appeal during your workout or daily life. Each piece compresses, lifts and shapes the body, while keeping muscles warm, enabling the wearer to perform at their maximum. To avoid any muffin-top silhouettes, these workout shorts are crafted with a superior high-waisted band, making you feel confident in your body no matter what shape or size!"", ""Buttery Soft & Opaque Fabric. With warmer weather on the horizon, IUGA running shorts for women can be the best part of your summer days! Made of a blend of spandex and polyester, these spandex compression shorts are so soft that it's almost like wearing a cloud. Most importantly, they won't go see-through or sheer but breathable when you squat or exercise. You can stay concentrated and comfortable from start to finish."", ""Being Hands-Free is Everything. IUGA Athletic Shorts feature 2 side pockets and 1 inner pocket in the waistband, allowing you to easily stash your phone or keys without weighing the shorts down. Now, no more worry about exercising with something in your hands. The IUGA women's yoga shorts will be your perfect choice for workouts."", ""Sporty but Trendy. Everyone needs a go-to pair of spandex shorts not only for high-pact workouts but also daily wear. With their snatched waistbands and a gusset crotch, our gym shorts can give you free rein of movement during workouts, yoga, running and cycling. More than that, IUGA high waisted shorts have infinite styling potential in your closet on hot days. Pair them with an oversized hoodie or a graphic tee for an effortlessly cool take on the trend."", ""Highly Recommendable Brand. IUGA is a lifestyle brand that combines Style, Comfort and Performance. The High-Quality Activewear is perfect for Fitness Enthusiasts and Everyday Athleisure as it is both Affordable and Accessible. Many of our IUGA Products ever or just have become The Amazon Best Sellers, therefore we can always assure you that we will provide our products to you with Excellent Qualities.""]",6772.901000,6742.500000,1555,39,199,"IUGA Biker Shorts Women 6""/8"" Workout Shorts Womens with Pockets High Waisted Yoga Running Gym Spandex Compression Shorts",463
Women's Clothing,2023-07-26T12:05:16.345Z,"[""Body: 90% Polyester, 10% Spandex; Waist: 82% Polyester, 18% Spandex; Liner: 90% Polyester, 10% Spandex"", ""Elastic closure"", ""Machine wash in Delicate cycles, Do not bleach, Tumble dry low temperature, Low temperature iron"", ""[Pleated Athletic Skirt] - Pleated hem at the back is flowy and cute, and the A-line silhouette makes you look slim. These tennis skirts for women show your femininity in a more fashionable air during a workout."", ""[Tummy Control] - High waist and soft wide knit waistband offer tummy support and full coverage."", ""[3 Pockets] - Multiple pockets give you enough room to stash items like phones, cards, keys, and tennis/golf balls. The pockets are lined with mesh to reduce bulks."", ""[Anti-slip Strip] - Silicone leg grippers hold the tennis skirts in place while the inner drawcord offers you an adjustable fit."", ""[Occasions] - 14\"" tennis skirts are perfect for tennis, golf, pickleball, running, workout, outdoor sports, or casual wear.""]",22907.631100,22492.500000,1556,24,199,BALEAF Women's Pleated Tennis Skirts High Waisted Lightweight Athletic Golf Skorts Skirts with Shorts Pockets,463
Women's Clothing,2023-07-26T12:05:16.845Z,"[""100% Polyester"", ""Imported"", ""Pull-On closure"", ""Machine Wash"", ""Delivers strategic support, tailored for medium-support activities like cycling, weight training & boxing"", ""Soft, quick-drying cups provide extra structure & coverage with perforations for added breathability"", ""Crossover straps with updated keyhole detail for easier on/off"", ""Updated interior construction helps keep pads in place—during wear & wash"", ""Elastic band feels super-smooth & soft"", ""Super-smooth, double-layer HeatGear fabric delivers superior next-to-skin feel"", ""Material wicks sweat & dries really fast & light"", ""Compression: Ultra-tight, second-skin fit.""]",10836.663400,10500,1557,30,199,Under Armour Women’s Crossback Mid Impact Sports Bra,463
Women's Clothing,2023-07-26T12:05:18.305Z,"[""80% Nylon, 20% Spandex"", ""Imported"", ""Elastic closure"", ""Padded sports bra with removable pads for convenient adjustment."", ""Made with high-quality nylon material with an added spandex elastic fiber which is thick but soft, sweat-wicking and not to shrink."", ""This sleeveless crop top is pullover designed with no clasps or hooks, well constructed and seamed to be durable.High neck for added coverage."", ""Yoga bra combine fashion, function and performance. Suitable for yoga, Pilates, fitness and any other types of exercises and workouts, or as the everyday bra."", ""Find your size options: Small(32A 32B 32C 32D 32DD 34A 34B), Medium ( 34C 34D 34DD 36A 36B 36C), Large(34DDD 36C 36D 36DD 38B 38C), X-Large (36DDD 38D 38DD 40C 40D 42B).XX-Large(38DDD 40DD 42C 42D 44B 44C )""]",18351.982100,17992.500000,1560,16,199,Natural Feelings Sports Bras for Women Removable Padded Yoga Tank Tops Sleeveless Fitness Workout Running Crop Tops,463
